task_id,T_rl,T_base,ratio_rl_base,term_rl,term_base
4123,22,23,0.9565217391304348,cone,cone
4124,21,29,0.7241379310344828,cone,cone
4125,42,26,1.6153846153846154,cone,cone
4126,61,35,1.7428571428571429,cone,cone
4127,63,35,1.8,cone,cone
4128,22,20,1.1,cone,cone
4129,22,23,0.9565217391304348,lateral,lateral
4130,35,17,2.0588235294117645,cone,jl
4131,24,28,0.8571428571428571,jl,jl
4132,6,26,0.23076923076923078,jl,cone
4133,26,25,1.04,cone,cone
4134,70,43,1.627906976744186,cone,cone
4135,21,21,1.0,lateral,lateral
4136,42,39,1.0769230769230769,cone,cone
4137,56,37,1.5135135135135136,cone,cone
4138,34,36,0.9444444444444444,cone,cone
4139,14,23,0.6086956521739131,jl,jl
4140,10,12,0.8333333333333334,jl,jl
4141,53,52,1.0192307692307692,jl,jl
4142,80,54,1.4814814814814814,lateral,cone
4143,42,34,1.2352941176470589,cone,cone
4144,1,12,0.08333333333333333,jl,jl
4145,16,49,0.32653061224489793,jl,cone
4146,53,53,1.0,lateral,lateral
4147,24,20,1.2,collision,cone
4148,33,26,1.2692307692307692,cone,cone
4149,22,20,1.1,cone,cone
4150,37,44,0.8409090909090909,cone,cone
4151,58,54,1.0740740740740742,cone,cone
4152,26,24,1.0833333333333333,cone,cone
4153,49,39,1.2564102564102564,lateral,cone
4154,45,44,1.0227272727272727,cone,cone
4155,34,31,1.096774193548387,cone,cone
4156,15,15,1.0,cone,cone
4157,29,29,1.0,lateral,lateral
4158,57,41,1.3902439024390243,cone,cone
4159,50,36,1.3888888888888888,cone,cone
4160,28,25,1.12,cone,cone
4161,37,31,1.1935483870967742,cone,cone
4162,59,35,1.6857142857142857,cone,cone
4163,65,53,1.2264150943396226,cone,cone
4164,24,23,1.0434782608695652,jl,jl
4165,20,18,1.1111111111111112,cone,cone
4166,81,36,2.25,cone,cone
4167,73,28,2.607142857142857,cone,cone
4168,21,20,1.05,cone,cone
4169,38,36,1.0555555555555556,cone,cone
4170,20,20,1.0,lateral,lateral
4171,11,22,0.5,jl,jl
4172,29,18,1.6111111111111112,lateral,cone
4173,20,20,1.0,cone,cone
4174,64,26,2.4615384615384617,cone,cone
4175,40,27,1.4814814814814814,cone,cone
4176,35,29,1.206896551724138,cone,cone
4177,20,19,1.0526315789473684,cone,cone
4178,37,26,1.4230769230769231,jl,cone
4179,62,47,1.3191489361702127,cone,cone
4180,14,13,1.0769230769230769,jl,jl
4181,4,25,0.16,jl,jl
4182,39,42,0.9285714285714286,cone,cone
4183,23,21,1.0952380952380953,cone,cone
4184,15,31,0.4838709677419355,jl,jl
4185,39,39,1.0,lateral,lateral
4186,55,46,1.1956521739130435,cone,cone
4187,49,37,1.3243243243243243,cone,cone
4188,98,79,1.240506329113924,cone,cone
4189,47,36,1.3055555555555556,cone,cone
4190,11,20,0.55,jl,cone
4191,31,34,0.9117647058823529,cone,jl
4192,15,14,1.0714285714285714,cone,cone
4193,6,13,0.46153846153846156,jl,jl
4194,31,32,0.96875,cone,cone
4195,8,24,0.3333333333333333,jl,jl
4196,75,34,2.2058823529411766,jl,cone
4197,57,40,1.425,jl,cone
4198,52,52,1.0,lateral,lateral
4199,26,51,0.5098039215686274,jl,cone
4200,22,25,0.88,cone,cone
4201,68,59,1.152542372881356,cone,cone
4202,65,32,2.03125,cone,cone
4203,19,14,1.3571428571428572,cone,jl
4204,24,24,1.0,lateral,lateral
4205,49,31,1.5806451612903225,cone,jl
4206,27,28,0.9642857142857143,collision,cone
4207,58,25,2.32,cone,cone
4208,50,43,1.1627906976744187,cone,cone
4209,65,51,1.2745098039215685,cone,cone
4210,72,55,1.309090909090909,cone,cone
4211,70,48,1.4583333333333333,cone,cone
4212,30,30,1.0,cone,cone
4213,40,30,1.3333333333333333,jl,cone
4214,24,32,0.75,jl,cone
4215,64,54,1.1851851851851851,lateral,cone
4216,55,52,1.0576923076923077,cone,cone
4217,59,61,0.9672131147540983,cone,cone
4218,22,28,0.7857142857142857,jl,cone
4219,66,66,1.0,lateral,lateral
4220,85,13,6.538461538461538,cone,jl
4221,2,26,0.07692307692307693,jl,cone
4222,100,33,3.0303030303030303,cone,cone
4223,46,41,1.1219512195121952,cone,cone
4224,25,27,0.9259259259259259,jl,cone
4225,18,10,1.8,jl,jl
4226,38,38,1.0,cone,cone
4227,41,41,1.0,lateral,lateral
4228,25,22,1.1363636363636365,cone,cone
4229,6,30,0.2,jl,jl
4230,2,22,0.09090909090909091,jl,cone
4231,19,19,1.0,cone,jl
4232,38,26,1.4615384615384615,cone,cone
4233,86,53,1.6226415094339623,cone,cone
4234,22,23,0.9565217391304348,jl,jl
4235,35,22,1.5909090909090908,jl,cone
4236,37,37,1.0,lateral,lateral
4237,40,40,1.0,jl,cone
4238,60,60,1.0,lateral,lateral
4239,91,84,1.0833333333333333,cone,cone
4240,16,16,1.0,cone,cone
4241,81,27,3.0,cone,cone
4242,104,105,0.9904761904761905,cone,cone
4243,33,31,1.064516129032258,cone,cone
4244,41,38,1.0789473684210527,lateral,cone
4245,23,22,1.0454545454545454,cone,cone
4246,69,29,2.3793103448275863,jl,cone
4247,26,19,1.368421052631579,cone,jl
4248,62,54,1.1481481481481481,cone,cone
4249,27,12,2.25,cone,jl
4250,22,24,0.9166666666666666,jl,jl
4251,52,22,2.3636363636363638,cone,cone
4252,36,29,1.2413793103448276,cone,cone
4253,29,32,0.90625,cone,lateral
4254,27,32,0.84375,cone,cone
4255,18,26,0.6923076923076923,collision,collision
4256,118,34,3.4705882352941178,cone,cone
4257,9,48,0.1875,jl,lateral
4258,6,39,0.15384615384615385,jl,cone
4259,22,21,1.0476190476190477,cone,cone
4260,64,58,1.103448275862069,cone,cone
4261,39,16,2.4375,jl,jl
4262,20,18,1.1111111111111112,cone,cone
4263,67,18,3.7222222222222223,cone,cone
4264,14,23,0.6086956521739131,jl,cone
4265,74,60,1.2333333333333334,cone,cone
4266,74,34,2.176470588235294,cone,cone
4267,24,28,0.8571428571428571,cone,cone
4268,52,41,1.2682926829268293,cone,cone
4269,17,17,1.0,cone,cone
4270,46,42,1.0952380952380953,cone,cone
4271,140,28,5.0,jl,cone
4272,20,20,1.0,cone,cone
4273,7,34,0.20588235294117646,jl,cone
4274,40,40,1.0,lateral,lateral
4275,29,21,1.380952380952381,cone,cone
4276,30,29,1.0344827586206897,cone,cone
4277,50,46,1.0869565217391304,cone,cone
4278,21,20,1.05,cone,cone
4279,25,29,0.8620689655172413,jl,cone
4280,36,24,1.5,cone,cone
4281,20,21,0.9523809523809523,cone,cone
4282,34,30,1.1333333333333333,cone,cone
4283,25,27,0.9259259259259259,cone,cone
4284,42,42,1.0,lateral,lateral
4285,13,21,0.6190476190476191,jl,cone
4286,49,36,1.3611111111111112,cone,cone
4287,87,58,1.5,cone,cone
4288,19,16,1.1875,cone,cone
4289,3,12,0.25,jl,jl
4290,65,62,1.0483870967741935,cone,cone
4291,72,41,1.7560975609756098,jl,cone
4292,30,27,1.1111111111111112,cone,cone
4293,21,19,1.105263157894737,cone,cone
4294,31,23,1.3478260869565217,jl,cone
4295,31,26,1.1923076923076923,jl,cone
4296,8,17,0.47058823529411764,jl,jl
4297,36,32,1.125,cone,cone
4298,15,15,1.0,cone,cone
4299,73,62,1.1774193548387097,cone,cone
4300,33,44,0.75,jl,cone
4301,51,42,1.2142857142857142,cone,cone
4302,123,32,3.84375,cone,cone
4303,19,19,1.0,cone,cone
4304,42,40,1.05,cone,cone
4305,31,30,1.0333333333333334,lateral,lateral
4306,10,12,0.8333333333333334,collision,collision
4307,45,38,1.1842105263157894,jl,cone
4308,33,33,1.0,lateral,cone
4309,51,33,1.5454545454545454,jl,cone
4310,12,12,1.0,cone,cone
4311,52,18,2.888888888888889,cone,cone
4312,32,32,1.0,cone,cone
4313,65,41,1.5853658536585367,jl,jl
4314,74,53,1.3962264150943395,cone,cone
4315,59,37,1.5945945945945945,cone,cone
4316,21,30,0.7,collision,cone
4317,35,33,1.0606060606060606,cone,cone
4318,50,46,1.0869565217391304,cone,cone
4319,14,14,1.0,cone,cone
4320,47,51,0.9215686274509803,jl,jl
4321,45,37,1.2162162162162162,jl,cone
4322,12,12,1.0,lateral,lateral
4323,18,17,1.0588235294117647,jl,jl
4324,99,37,2.675675675675676,cone,cone
4325,41,31,1.3225806451612903,cone,cone
4326,19,19,1.0,cone,cone
4327,77,53,1.4528301886792452,cone,cone
4328,41,40,1.025,cone,cone
4329,73,44,1.6590909090909092,lateral,cone
4330,13,28,0.4642857142857143,collision,cone
4331,46,32,1.4375,cone,cone
4332,34,43,0.7906976744186046,lateral,lateral
4333,31,29,1.0689655172413792,cone,cone
4334,43,23,1.8695652173913044,jl,cone
4335,17,32,0.53125,jl,cone
4336,37,28,1.3214285714285714,cone,cone
4337,37,35,1.0571428571428572,cone,cone
4338,24,23,1.0434782608695652,cone,cone
4339,105,18,5.833333333333333,cone,jl
4340,24,24,1.0,cone,cone
4341,46,40,1.15,jl,cone
4342,28,20,1.4,cone,cone
4343,33,28,1.1785714285714286,cone,cone
4344,60,43,1.3953488372093024,cone,cone
4345,35,34,1.0294117647058822,cone,cone
4346,76,44,1.7272727272727273,cone,cone
4347,44,44,1.0,lateral,lateral
4348,55,49,1.1224489795918366,jl,cone
4349,47,47,1.0,lateral,lateral
4350,72,62,1.1612903225806452,cone,cone
4351,29,25,1.16,cone,cone
4352,17,17,1.0,cone,cone
4353,48,43,1.1162790697674418,lateral,jl
4354,41,37,1.1081081081081081,cone,cone
4355,46,35,1.3142857142857143,cone,cone
4356,47,44,1.0681818181818181,cone,cone
4357,67,47,1.425531914893617,cone,cone
4358,57,84,0.6785714285714286,jl,jl
4359,49,38,1.2894736842105263,cone,cone
4360,21,20,1.05,cone,cone
4361,70,40,1.75,cone,cone
4362,34,26,1.3076923076923077,jl,cone
4363,66,41,1.6097560975609757,cone,cone
4364,67,65,1.0307692307692307,cone,cone
4365,25,25,1.0,cone,cone
4366,18,20,0.9,cone,cone
4367,38,24,1.5833333333333333,cone,cone
4368,67,64,1.046875,cone,cone
4369,36,35,1.0285714285714285,cone,cone
4370,23,24,0.9583333333333334,collision,collision
4371,27,27,1.0,cone,cone
4372,81,39,2.076923076923077,cone,cone
4373,36,16,2.25,jl,jl
4374,42,38,1.105263157894737,lateral,cone
4375,53,40,1.325,cone,cone
4376,42,39,1.0769230769230769,jl,jl
4377,57,32,1.78125,cone,cone
4378,76,64,1.1875,cone,cone
4379,37,32,1.15625,lateral,cone
4380,15,15,1.0,cone,cone
4381,97,31,3.129032258064516,cone,cone
4382,80,37,2.1621621621621623,cone,cone
4383,118,29,4.068965517241379,cone,cone
4384,26,18,1.4444444444444444,cone,cone
4385,69,61,1.1311475409836065,cone,cone
4386,20,25,0.8,cone,cone
4387,22,22,1.0,cone,cone
4388,57,27,2.111111111111111,cone,cone
4389,32,31,1.032258064516129,cone,cone
4390,20,20,1.0,cone,cone
4391,44,31,1.4193548387096775,cone,cone
4392,41,25,1.64,cone,cone
4393,20,20,1.0,cone,cone
4394,43,41,1.048780487804878,cone,cone
4395,84,99,0.8484848484848485,jl,cone
4396,43,51,0.8431372549019608,jl,cone
4397,46,39,1.1794871794871795,cone,cone
4398,63,49,1.2857142857142858,cone,cone
4399,21,13,1.6153846153846154,jl,jl
4400,32,31,1.032258064516129,lateral,lateral
4401,1,11,0.09090909090909091,jl,jl
4402,22,44,0.5,jl,lateral
4403,39,38,1.0263157894736843,cone,jl
4404,23,24,0.9583333333333334,collision,cone
4405,46,34,1.3529411764705883,jl,cone
4406,18,18,1.0,cone,cone
4407,42,43,0.9767441860465116,lateral,lateral
4408,29,33,0.8787878787878788,cone,cone
4409,44,30,1.4666666666666666,cone,cone
4410,71,57,1.2456140350877194,cone,cone
4411,23,42,0.5476190476190477,collision,cone
4412,16,14,1.1428571428571428,cone,jl
4413,45,45,1.0,lateral,lateral
4414,18,25,0.72,cone,cone
4415,22,20,1.1,cone,cone
4416,25,25,1.0,lateral,lateral
4417,63,31,2.032258064516129,cone,cone
4418,32,30,1.0666666666666667,lateral,cone
4419,26,24,1.0833333333333333,cone,cone
4420,59,44,1.3409090909090908,jl,cone
4421,53,38,1.394736842105263,cone,cone
4422,98,39,2.5128205128205128,cone,cone
4423,70,57,1.2280701754385965,cone,cone
4424,23,34,0.6764705882352942,jl,cone
4425,19,20,0.95,cone,cone
4426,67,63,1.0634920634920635,cone,cone
4427,82,23,3.5652173913043477,jl,cone
4428,15,23,0.6521739130434783,jl,cone
4429,5,10,0.5,jl,jl
4430,63,39,1.6153846153846154,cone,jl
4431,43,42,1.0238095238095237,lateral,lateral
4432,26,21,1.2380952380952381,cone,cone
4433,22,22,1.0,cone,cone
4434,39,31,1.2580645161290323,cone,cone
4435,30,25,1.2,cone,cone
4436,28,28,1.0,jl,jl
4437,27,20,1.35,jl,jl
4438,30,29,1.0344827586206897,cone,cone
4439,18,17,1.0588235294117647,cone,cone
4440,79,39,2.0256410256410255,jl,cone
4441,65,59,1.1016949152542372,cone,jl
4442,26,53,0.49056603773584906,jl,jl
4443,15,16,0.9375,jl,cone
4444,84,37,2.27027027027027,cone,cone
4445,75,36,2.0833333333333335,cone,cone
4446,49,47,1.0425531914893618,cone,cone
4447,45,42,1.0714285714285714,cone,cone
4448,54,45,1.2,cone,cone
4449,61,33,1.8484848484848484,jl,cone
4450,21,21,1.0,cone,cone
4451,23,22,1.0454545454545454,cone,cone
4452,37,39,0.9487179487179487,jl,jl
4453,79,32,2.46875,cone,cone
4454,60,46,1.3043478260869565,cone,cone
4455,45,27,1.6666666666666667,cone,cone
4456,10,17,0.5882352941176471,collision,collision
4457,28,29,0.9655172413793104,lateral,lateral
4458,81,81,1.0,lateral,lateral
4459,17,17,1.0,lateral,lateral
4460,53,37,1.4324324324324325,cone,cone
4461,26,20,1.3,collision,collision
4462,39,32,1.21875,cone,cone
4463,27,36,0.75,jl,cone
4464,53,40,1.325,cone,cone
4465,44,44,1.0,cone,jl
4466,1,19,0.05263157894736842,jl,cone
4467,56,42,1.3333333333333333,cone,cone
4468,15,15,1.0,lateral,lateral
4469,23,21,1.0952380952380953,cone,cone
4470,33,29,1.1379310344827587,lateral,cone
4471,31,29,1.0689655172413792,cone,cone
4472,12,13,0.9230769230769231,jl,jl
4473,15,19,0.7894736842105263,cone,cone
4474,10,10,1.0,lateral,lateral
4475,12,23,0.5217391304347826,jl,jl
4476,42,22,1.9090909090909092,cone,cone
4477,72,65,1.1076923076923078,cone,cone
4478,26,25,1.04,cone,cone
4479,42,43,0.9767441860465116,jl,jl
4480,8,10,0.8,collision,collision
4481,23,26,0.8846153846153846,cone,cone
4482,24,28,0.8571428571428571,jl,cone
4483,18,18,1.0,cone,cone
4484,33,33,1.0,jl,cone
4485,35,27,1.2962962962962963,cone,cone
4486,47,39,1.205128205128205,jl,cone
4487,23,22,1.0454545454545454,cone,cone
4488,25,27,0.9259259259259259,cone,cone
4489,106,37,2.864864864864865,cone,cone
4490,27,25,1.08,cone,cone
4491,56,48,1.1666666666666667,cone,cone
4492,17,19,0.8947368421052632,cone,cone
4493,7,30,0.23333333333333334,jl,cone
4494,20,32,0.625,jl,jl
4495,23,20,1.15,cone,cone
4496,23,20,1.15,cone,cone
4497,29,29,1.0,jl,cone
4498,10,21,0.47619047619047616,jl,cone
4499,11,11,1.0,collision,collision
4500,23,22,1.0454545454545454,cone,cone
4501,104,31,3.3548387096774195,cone,jl
4502,1,58,0.017241379310344827,jl,cone
4503,101,63,1.6031746031746033,cone,cone
4504,25,25,1.0,cone,cone
4505,42,35,1.2,jl,cone
4506,35,27,1.2962962962962963,cone,cone
4507,25,31,0.8064516129032258,jl,jl
4508,83,33,2.515151515151515,jl,cone
4509,22,23,0.9565217391304348,cone,cone
4510,16,16,1.0,lateral,lateral
4511,75,26,2.8846153846153846,cone,cone
4512,40,33,1.2121212121212122,cone,cone
4513,34,27,1.2592592592592593,cone,cone
4514,55,54,1.0185185185185186,lateral,lateral
4515,26,27,0.9629629629629629,lateral,lateral
4516,82,82,1.0,cone,cone
4517,7,41,0.17073170731707318,jl,cone
4518,12,12,1.0,jl,jl
4519,52,39,1.3333333333333333,cone,cone
4520,24,20,1.2,cone,cone
4521,20,18,1.1111111111111112,cone,cone
4522,57,31,1.8387096774193548,jl,cone
4523,32,26,1.2307692307692308,cone,cone
4524,15,15,1.0,cone,cone
4525,77,39,1.9743589743589745,cone,cone
4526,61,47,1.297872340425532,cone,jl
4527,79,63,1.253968253968254,cone,cone
4528,57,28,2.0357142857142856,cone,cone
4529,35,25,1.4,cone,cone
4530,49,45,1.0888888888888888,cone,cone
4531,86,44,1.9545454545454546,cone,cone
4532,106,32,3.3125,cone,cone
4533,7,38,0.18421052631578946,jl,cone
4534,40,37,1.0810810810810811,lateral,cone
4535,55,48,1.1458333333333333,cone,cone
4536,84,34,2.4705882352941178,cone,cone
4537,17,16,1.0625,lateral,lateral
4538,19,19,1.0,lateral,lateral
4539,22,22,1.0,lateral,lateral
4540,12,12,1.0,lateral,lateral
4541,26,32,0.8125,cone,cone
4542,44,35,1.2571428571428571,cone,cone
4543,21,21,1.0,cone,cone
4544,60,60,1.0,cone,cone
4545,71,56,1.2678571428571428,cone,cone
4546,35,35,1.0,lateral,lateral
4547,86,47,1.8297872340425532,cone,cone
4548,21,18,1.1666666666666667,cone,cone
4549,20,19,1.0526315789473684,cone,cone
4550,21,21,1.0,jl,jl
4551,48,41,1.170731707317073,cone,cone
4552,21,36,0.5833333333333334,cone,cone
4553,13,16,0.8125,jl,jl
4554,3,13,0.23076923076923078,jl,jl
4555,55,41,1.3414634146341464,cone,cone
4556,64,46,1.391304347826087,jl,cone
4557,48,22,2.1818181818181817,cone,cone
4558,65,54,1.2037037037037037,cone,cone
4559,49,46,1.065217391304348,cone,cone
4560,87,84,1.0357142857142858,cone,cone
4561,49,31,1.5806451612903225,cone,cone
4562,14,21,0.6666666666666666,jl,cone
4563,41,32,1.28125,cone,cone
4564,18,18,1.0,lateral,lateral
4565,42,26,1.6153846153846154,jl,cone
4566,31,31,1.0,lateral,lateral
4567,36,26,1.3846153846153846,cone,cone
4568,73,26,2.8076923076923075,collision,cone
4569,48,47,1.0212765957446808,cone,cone
4570,36,33,1.0909090909090908,cone,cone
4571,30,29,1.0344827586206897,cone,cone
4572,80,27,2.962962962962963,cone,cone
4573,40,26,1.5384615384615385,cone,cone
4574,55,35,1.5714285714285714,jl,cone
4575,22,22,1.0,lateral,lateral
4576,22,23,0.9565217391304348,lateral,lateral
4577,27,27,1.0,lateral,lateral
4578,49,32,1.53125,cone,cone
4579,48,37,1.2972972972972974,cone,cone
4580,61,37,1.6486486486486487,jl,cone
4581,14,15,0.9333333333333333,jl,jl
4582,26,19,1.368421052631579,cone,cone
4583,32,27,1.1851851851851851,jl,jl
4584,78,30,2.6,cone,cone
4585,17,17,1.0,lateral,lateral
4586,21,21,1.0,cone,cone
4587,107,89,1.202247191011236,cone,cone
4588,50,33,1.5151515151515151,cone,cone
4589,30,29,1.0344827586206897,cone,cone
4590,36,61,0.5901639344262295,cone,cone
4591,37,30,1.2333333333333334,jl,cone
4592,43,28,1.5357142857142858,cone,cone
4593,36,37,0.972972972972973,jl,jl
4594,78,85,0.9176470588235294,cone,cone
4595,13,13,1.0,lateral,lateral
4596,69,38,1.8157894736842106,cone,cone
4597,26,26,1.0,cone,cone
4598,43,36,1.1944444444444444,cone,cone
4599,24,28,0.8571428571428571,cone,cone
4600,53,27,1.962962962962963,cone,cone
4601,26,25,1.04,cone,cone
4602,35,37,0.9459459459459459,cone,cone
4603,40,36,1.1111111111111112,cone,cone
4604,73,77,0.948051948051948,jl,jl
4605,40,30,1.3333333333333333,cone,cone
4606,19,19,1.0,cone,cone
4607,22,21,1.0476190476190477,jl,jl
4608,63,48,1.3125,cone,cone
4609,26,23,1.1304347826086956,lateral,cone
4610,95,36,2.638888888888889,jl,cone
4611,29,25,1.16,cone,cone
4612,13,44,0.29545454545454547,jl,cone
4613,27,27,1.0,lateral,lateral
4614,79,60,1.3166666666666667,cone,cone
4615,57,37,1.5405405405405406,cone,cone
4616,14,14,1.0,lateral,lateral
4617,88,26,3.3846153846153846,cone,cone
4618,27,23,1.173913043478261,cone,cone
4619,24,22,1.0909090909090908,jl,jl
4620,22,21,1.0476190476190477,cone,cone
4621,11,12,0.9166666666666666,jl,cone
4622,39,39,1.0,lateral,lateral
4623,25,16,1.5625,cone,jl
4624,27,22,1.2272727272727273,jl,jl
4625,6,38,0.15789473684210525,jl,cone
4626,49,32,1.53125,cone,cone
4627,10,25,0.4,jl,jl
4628,70,70,1.0,lateral,lateral
4629,21,21,1.0,lateral,lateral
4630,61,27,2.259259259259259,cone,cone
4631,75,70,1.0714285714285714,cone,jl
4632,117,29,4.0344827586206895,jl,cone
4633,25,24,1.0416666666666667,lateral,lateral
4634,77,68,1.1323529411764706,cone,cone
4635,47,37,1.2702702702702702,cone,cone
4636,17,17,1.0,cone,cone
4637,38,17,2.235294117647059,jl,cone
4638,24,24,1.0,cone,cone
4639,19,19,1.0,lateral,lateral
4640,54,49,1.1020408163265305,cone,cone
4641,24,17,1.411764705882353,cone,cone
4642,6,13,0.46153846153846156,jl,jl
4643,18,18,1.0,cone,cone
4644,67,60,1.1166666666666667,lateral,cone
4645,55,45,1.2222222222222223,cone,cone
4646,14,14,1.0,cone,cone
4647,91,43,2.116279069767442,cone,cone
4648,42,42,1.0,jl,jl
4649,35,77,0.45454545454545453,jl,cone
4650,49,34,1.4411764705882353,cone,cone
4651,18,18,1.0,cone,cone
4652,25,21,1.1904761904761905,jl,cone
4653,38,18,2.111111111111111,jl,cone
4654,74,31,2.3870967741935485,cone,cone
4655,1,41,0.024390243902439025,jl,cone
4656,32,34,0.9411764705882353,jl,cone
4657,29,46,0.6304347826086957,jl,cone
4658,65,37,1.7567567567567568,cone,cone
4659,68,26,2.6153846153846154,jl,cone
4660,11,14,0.7857142857142857,jl,jl
4661,26,26,1.0,lateral,lateral
4662,25,25,1.0,lateral,lateral
4663,21,22,0.9545454545454546,cone,cone
4664,101,38,2.6578947368421053,cone,cone
4665,28,23,1.2173913043478262,cone,cone
4666,29,21,1.380952380952381,jl,cone
4667,48,24,2.0,lateral,cone
4668,63,82,0.7682926829268293,cone,cone
4669,52,48,1.0833333333333333,cone,cone
4670,43,31,1.3870967741935485,jl,cone
4671,12,16,0.75,cone,cone
4672,72,33,2.1818181818181817,jl,cone
4673,42,26,1.6153846153846154,cone,cone
4674,23,23,1.0,cone,jl
4675,19,29,0.6551724137931034,jl,cone
4676,1,42,0.023809523809523808,jl,cone
4677,18,18,1.0,lateral,lateral
4678,36,41,0.8780487804878049,jl,cone
4679,24,19,1.263157894736842,cone,cone
4680,14,14,1.0,cone,cone
4681,58,52,1.1153846153846154,lateral,cone
4682,27,27,1.0,lateral,lateral
4683,67,20,3.35,collision,cone
4684,48,40,1.2,cone,cone
4685,33,43,0.7674418604651163,jl,jl
4686,109,30,3.6333333333333333,lateral,cone
4687,16,20,0.8,jl,jl
4688,91,71,1.2816901408450705,cone,cone
4689,36,42,0.8571428571428571,jl,jl
4690,8,18,0.4444444444444444,jl,cone
4691,49,37,1.3243243243243243,cone,cone
4692,67,36,1.8611111111111112,jl,cone
4693,18,17,1.0588235294117647,cone,cone
4694,31,23,1.3478260869565217,jl,jl
4695,20,15,1.3333333333333333,jl,jl
4696,51,52,0.9807692307692307,lateral,lateral
4697,13,15,0.8666666666666667,collision,collision
4698,49,41,1.1951219512195121,cone,cone
4699,63,61,1.0327868852459017,cone,cone
4700,51,17,3.0,cone,jl
4701,13,14,0.9285714285714286,lateral,lateral
4702,15,15,1.0,cone,cone
4703,34,19,1.7894736842105263,cone,cone
4704,45,44,1.0227272727272727,cone,cone
4705,63,25,2.52,cone,cone
4706,43,43,1.0,lateral,lateral
4707,16,16,1.0,lateral,lateral
4708,90,51,1.7647058823529411,cone,cone
4709,49,27,1.8148148148148149,cone,cone
4710,24,24,1.0,cone,cone
4711,55,42,1.3095238095238095,cone,cone
4712,48,38,1.263157894736842,cone,cone
4713,14,14,1.0,lateral,lateral
4714,26,22,1.1818181818181819,cone,cone
4715,70,36,1.9444444444444444,cone,cone
4716,14,39,0.358974358974359,jl,cone
4717,26,24,1.0833333333333333,lateral,cone
4718,69,55,1.2545454545454546,cone,cone
4719,35,34,1.0294117647058822,cone,cone
4720,18,17,1.0588235294117647,cone,cone
4721,19,37,0.5135135135135135,collision,cone
4722,17,17,1.0,cone,cone
4723,70,77,0.9090909090909091,cone,cone
4724,34,27,1.2592592592592593,jl,jl
4725,24,23,1.0434782608695652,cone,cone
4726,87,33,2.6363636363636362,cone,cone
4727,55,55,1.0,lateral,lateral
4728,11,11,1.0,cone,cone
4729,83,36,2.3055555555555554,cone,cone
4730,49,48,1.0208333333333333,cone,cone
4731,68,45,1.511111111111111,cone,cone
4732,27,27,1.0,cone,cone
4733,110,104,1.0576923076923077,cone,cone
4734,26,25,1.04,cone,cone
4735,5,107,0.04672897196261682,jl,cone
4736,11,16,0.6875,jl,jl
4737,36,37,0.972972972972973,lateral,lateral
4738,29,28,1.0357142857142858,cone,cone
4739,113,21,5.380952380952381,cone,cone
4740,76,59,1.2881355932203389,cone,cone
4741,28,82,0.34146341463414637,jl,cone
4742,17,14,1.2142857142857142,jl,jl
4743,37,30,1.2333333333333334,lateral,cone
4744,99,35,2.8285714285714287,jl,cone
4745,14,38,0.3684210526315789,jl,cone
4746,35,30,1.1666666666666667,cone,cone
4747,21,23,0.9130434782608695,cone,cone
4748,34,34,1.0,jl,jl
4749,51,29,1.7586206896551724,cone,cone
4750,33,30,1.1,cone,cone
4751,47,26,1.8076923076923077,cone,cone
4752,43,43,1.0,lateral,lateral
4753,45,48,0.9375,jl,cone
4754,25,25,1.0,cone,cone
4755,26,24,1.0833333333333333,cone,cone
4756,80,36,2.2222222222222223,lateral,cone
4757,47,35,1.3428571428571427,jl,cone
4758,15,22,0.6818181818181818,jl,jl
4759,18,19,0.9473684210526315,lateral,lateral
4760,17,13,1.3076923076923077,cone,jl
4761,31,27,1.1481481481481481,cone,cone
4762,40,34,1.1764705882352942,cone,cone
4763,25,33,0.7575757575757576,jl,cone
4764,45,32,1.40625,cone,cone
4765,50,37,1.3513513513513513,cone,cone
4766,62,62,1.0,lateral,lateral
4767,21,21,1.0,cone,cone
4768,46,33,1.393939393939394,cone,cone
4769,46,33,1.393939393939394,cone,cone
4770,32,24,1.3333333333333333,cone,cone
4771,52,27,1.9259259259259258,cone,cone
4772,52,29,1.793103448275862,cone,cone
4773,14,14,1.0,lateral,lateral
4774,34,30,1.1333333333333333,jl,jl
4775,37,14,2.642857142857143,cone,jl
4776,14,15,0.9333333333333333,lateral,lateral
4777,58,52,1.1153846153846154,cone,cone
4778,25,22,1.1363636363636365,cone,cone
4779,37,32,1.15625,cone,jl
4780,51,37,1.3783783783783783,cone,cone
4781,52,52,1.0,cone,cone
4782,77,39,1.9743589743589745,cone,cone
4783,25,24,1.0416666666666667,cone,cone
4784,44,42,1.0476190476190477,cone,cone
4785,57,53,1.0754716981132075,cone,cone
4786,47,51,0.9215686274509803,jl,cone
4787,115,24,4.791666666666667,jl,cone
4788,27,26,1.0384615384615385,cone,cone
4789,47,42,1.119047619047619,lateral,cone
4790,20,18,1.1111111111111112,cone,cone
4791,74,50,1.48,cone,cone
4792,24,23,1.0434782608695652,lateral,lateral
4793,97,34,2.8529411764705883,cone,cone
4794,65,52,1.25,cone,cone
4795,65,31,2.096774193548387,cone,cone
4796,39,36,1.0833333333333333,cone,cone
4797,35,35,1.0,cone,cone
4798,21,27,0.7777777777777778,cone,cone
4799,26,27,0.9629629629629629,cone,cone
4800,39,37,1.054054054054054,cone,cone
